Date,24 _Months_Sales ,24 _Months_Maturities,3_Year_Sales,3_Year_Maturities,5_Year_Sales,5_Year_Maturities,7_Year_Sales,7_Year_Maturities,10_Year_Sales,10_Year_Maturities,15_Year_Sales,15_Year_Maturities,Bonds_24_months,Bonds_3_year,Bonds_5_year,Bonds_7_year,Bonds_10_year,Bonds_15_year,Bonds_TOTAL ,
16-Aug-24,0,0,0,0,0,0,0,0,0,0,0,0,6341703.306,18536966.61,38687674.04,25144289.67,50926515.25,41378942.71,181016091.6,
23-Aug-24,0,134342.8209,0,0,0,0,0,0,0,0,0,161927.4032,6341703.306,18536966.61,38687674.04,25144289.67,50926515.25,41378942.71,181016091.6,
30-Aug-24,226963.749,0,84773.345,0,451881.15,0,458892.398,0,12343.619,301137.0032,577666.634,0,6185772.306,18536966.61,38687674.04,25144289.67,50480225.46,41134873.92,180169802,
6-Sep-24,0,0,0,0,0,0,0,1178188.517,0,0,0,0,6412736.055,18621739.96,39139555.19,25603182.07,51192569.08,41712540.55,182682322.9,
13-Sep-24,0,0,0,0,0,0,0,0,0,0,0,0,6412736.055,18621739.96,39139555.19,23566064.26,51192569.08,41712540.55,180645205.1,
20-Sep-24,0,0,0,0,0,0,0,0,0,0,0,0,6412736.055,18621739.96,39139555.19,23566064.26,51192569.08,41712540.55,180645205.1,
27-Sep-24,43515.644,568139.9257,320000,861706.4697,240000,0,240000,1178188.517,240000,0,516484.356,0,5753299.055,17511843.3,39139555.19,23566064.26,51192569.08,41712540.55,178875871.4,
4-Oct-24,0,0,0,0,0,0,0,0,0,0,0,0,5796814.699,17831843.3,39379555.19,23806064.26,51432569.08,42229024.91,180475871.4,
11-Oct-24,0,0,0,0,0,0,0,0,0,0,0,0,5796814.699,17831843.3,39379555.19,23806064.26,51432569.08,42229024.91,180475871.4,
17-Oct-24,0,0,0,0,0,0,0,0,0,0,0,0,5796814.699,17831843.3,39379555.19,23806064.26,51432569.08,42229024.91,180475871.4,
25-Oct-24,230000,228917.2168,460000,0,395000,0,190000,465144.5973,190000,0,160000,0,5796814.699,17831843.3,39379555.19,23806064.26,51432569.08,42229024.91,180475871.4,
1-Nov-24,0,0,0,0,0,0,0,0,0,0,0,0,6026814.699,18291843.3,39774555.19,23996064.26,51622569.08,42389024.91,182100871.4,
8-Nov-24,0,0,0,0,0,0,0,0,0,0,0,0,5761111.699,18291843.3,39774555.19,23162655.62,51622569.08,42389024.91,181001759.8,
15-Nov-24,0,0,0,0,0,0,0,0,0,0,0,0,5761111.699,18291843.3,39774555.19,23162655.62,51622569.08,42389024.91,181001759.8,
22-Nov-24,20671.797,198940.3417,359587.571,88985.84675,761326.479,,397389.599,,307985.946,289106.7887,379954.539,8116.8412,5761111.699,18291843.3,39774555.19,23162655.62,51622569.08,42389024.91,181001759.8,
29-Nov-24,0,0,0,0,0,0,0,0,0,0,0,0,5781783.496,18535083.96,40535881.67,23560045.22,51460953.28,42758925.45,182632673.1,
6-Dec-24,0,0,0,0,0,0,0,0,0,0,0,0,5550874.496,18535083.96,40535881.67,23560045.22,51460953.28,42758925.45,182401764.1,
13-Dec-24,0,0,0,0,0,0,0,0,0,0,0,0,5550874.496,18535083.96,40535881.67,23560045.22,51460953.28,42758925.45,182401764.1,
20-Dec-24,224953.864,490339.1052,669500.792,1001266.081,299123.238,0,329074.572,424477.4695,228983.066,0,773464.226,0,5550874.496,18535083.96,40535881.67,23560045.22,51460953.28,42758925.45,182401764.1,
27-Dec-24,0,0,0,0,0,0,0,0,0,0,0,0,5775828.36,19204584.75,40835004.91,23158860.72,51689936.35,43532389.68,184196604.8,
3-Jan-25,0,0,0,0,0,0,0,0,0,0,0,0,5206694.36,17933169.36,40835004.91,23158860.72,51689936.35,43532389.68,182356055.4,
10-Jan-25,0,0,0,0,0,0,0,0,0,0,0,0,5206694.36,17933169.36,40835004.91,23158860.72,51689936.35,43532389.68,182356055.4,
17-Jan-25,22553.095,0,635197.612,0,396692.655,0,257414.64,0,258141.998,0,230000,0,5206694.36,17933169.36,40835004.91,23158860.72,51689936.35,43532389.68,182356055.4,
24-Jan-25,0,0,0,0,0,0,0,0,0,0,0,0,5229247.455,18568366.98,41231697.57,23416275.36,51948078.35,43762389.68,184156055.4,
31-Jan-25,0,0,0,0,0,0,0,0,0,0,0,0,4460675.455,18568366.98,41231697.57,23416275.36,51948078.35,43762389.68,183387483.4,
7-Feb-25,0,0,0,0,0,0,0,0,0,0,0,0,4613195.46,18707878.64,41289202.14,23635413.35,51948078.35,43762389.68,183956157.6,
14-Feb-25,337886.673,0,332218.517,0,428687.053,0,149320.876,0,384641.175,0,167245.706,0,4613195.46,18707878.64,41289202.14,23635413.35,51948078.35,43762389.68,183956157.6,
21-Feb-25,0,311303,0,0,0,0,0,0,0,118970,0,614.210518,4951082.133,19040097.15,41717889.2,23784734.23,52213749.52,43929635.38,185637187.6,
28-Feb-25,0,0,0,0,0,0,0,0,0,0,0,0,4639779.133,19040097.15,41717889.2,23784734.23,52213749.52,43315424.86,184711674.1,
7-Mar-25,0,0,0,0,0,0,0,0,0,0,0,0,4639779.133,19040097.15,41717889.2,23508279.8,52213749.52,43315424.86,184435219.7,
14-Mar-25,311048.399,0,220370.979,1491180.647,103225.019,0,298537.656,0,518390.887,0,348427.06,0,4639779.133,19040097.15,41717889.2,23508279.8,52213749.52,43315424.86,184435219.7,
21-Mar-25,0,0,0,0,0,0,0,0,0,0,0,0,4950827.532,19260468.13,41821114.22,23806817.45,52732140.41,43663851.92,186235219.7,
28-Mar-25,0,0,0,0,0,0,0,0,0,0,0,0,4950827.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184341984.7,
4-Apr-25,0,0,0,0,0,0,0,0,0,0,0,0,4666088.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184057245.7,
11-Apr-25,0,0,0,0,0,0,0,0,0,0,0,0,4666088.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184057245.7,
17-Apr-25,0,0,0,0,0,0,0,0,0,0,0,0,4666088.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184057245.7,
25-Apr-25,236995.049,0,324351.451,0,587131.112,0,304598.719,0,321902.656,0,385061.013,0,4666088.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184057245.7,
2-May-25,0,0,0,0,0,0,0,0,0,0,0,0,4903043.581,17691584.58,37773956.16,23542818.56,53054043.06,44048912.94,181014358.9,
9-May-25,0,0,0,0,0,0,0,0,0,0,0,0,4950827.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184341984.7,
16-May-25,0,0,0,0,0,0,0,0,0,0,0,0,4666088.532,17367233.13,41821114.22,23806817.45,52732140.41,43663851.92,184057245.7,
23-May-25,90513.041,63487.89655,148684.009,0,43758.702,13976.45323,549389.403,0,715103.136,0,436752.109,0,4860337.581,17691584.58,37773956.16,23542818.56,53054043.06,44048912.94,180971652.9,
30-May-25,0,0,0,0,0,0,0,0,0,0,0,0,4950850.622,17840268.59,37817714.86,24092207.96,53121288.83,44466665.05,182288995.9,
6-Jun-25,0,0,0,0,0,0,0,0,0,0,0,0,4921501.223,17840268.59,37817714.86,24092207.96,53121288.83,44466665.05,182259646.5,
13-Jun-25,0,0,0,0,0,0,0,0,0,0,0,0,4921501.223,17840268.59,37817714.86,24092207.96,53121288.83,44466665.05,182259646.5,
20-Jun-25,189911.398,84248.46568,39728.38,1246658.418,386573.66,0,442739.269,0,859525.982,0,514704.07,0,4921501.223,17840268.59,37817714.86,24092207.96,53121288.83,44466665.05,182259646.5,
27-Jun-25,0,0,0,0,0,0,0,0,0,0,0,0,5111412.621,17879996.97,38204288.52,24534947.23,53980814.81,44981369.12,184692829.3,
4-Jul-25,0,0,0,0,0,0,0,0,0,0,0,0,5012785.621,16221863.97,38204288.52,24534947.23,53980814.81,44981369.12,182936069.3,
11-Jul-25,0,0,0,0,0,0,0,0,0,0,0,0,5012785.621,16221863.97,38204288.52,23410573.16,53980814.81,44981369.12,181811695.2,
18-Jul-25,102305.999,0,140573.189,0,296165.411,0,147455.42,0,298529.987,0,478624.738,0,5012785.621,16221863.97,38204288.52,23410573.16,53980814.81,44981369.12,181811695.2,
25-Jul-25,0,0,0,0,0,0,0,0,0,0,0,0,5115091.62,16362437.16,38500453.93,23558028.58,54279344.8,45459993.85,183275349.9,
1-Aug-25,0,0,0,0,0,0,0,0,0,0,0,0,4893844.62,16362437.16,36165559.17,23558028.58,54279344.8,45459993.85,180719208.2,
8-Aug-25,102305.999,0,140573.189,0,296165.411,0,147455.42,0,298529.987,0,478624.738,0,4893844.62,16362437.16,36165559.17,23558028.58,54279344.8,45459993.85,180719208.2,
15-Aug-25,0,0,0,0,0,0,0,0,0,0,0,0,4893844.62,16362437.16,36165559.17,23558028.58,54279344.8,45459993.85,180719208.2,
22-Aug-25,0,0,0,0,0,0,0,0,0,0,0,0,5070367.116,16526714.78,36869640.31,23915131.77,54621624.96,45755052.9,182758531.8,
29-Aug-25,0,0,0,0,0,0,0,0,0,0,0,0,4903850.116,16526714.78,36869640.31,23915131.77,54621624.96,45753383.9,182590345.8,
5-Sep-25,0,0,0,0,0,0,0,0,0,0,0,0,4903850.116,16832214.78,37061640.31,23613523.6,54752124.96,46062983.9,183226337.7,
12-Sep-25,0,0,0,0,0,0,0,0,0,0,0,0,5253379.616,18235909.08,37805039.91,24841585.8,54940634.56,49095910.3,190172459.3,
19-Sep-25,0,0,0,0,0,0,0,0,0,0,0,0,5263702.616,18277686.38,37830463.61,24885259.7,54950013.46,49193789.3,190400915.1,
26-Sep-25,690688.369,0,519257.243,1292685.318,1156254.222,0,565118.296,0,637231.137,98283.5,722715.11,0,5954390.985,17079213.67,38986717.83,25450378,55587244.59,49916504.41,192974449.5,
3-Oct-25,0,0,0,0,0,0,0,0,0,0,0,0,5954390.985,17079213.67,38986717.83,25450378,55587244.59,49916504.41,192974449.5,
10-Oct-25,0,0,0,0,0,0,0,0,0,0,0,0,5632118.985,17079213.67,38986717.83,25450378,55587244.59,49916504.41,192652177.5,
17-Oct-25,0,0,0,0,0,0,0,0,0,0,0,0,5632118.985,17079213.67,38986717.83,25450378,55587244.59,49916504.41,192652177.5,
24-Oct-25,10139.984,447004.2239,181188.175,0,315709.392,,209989.549,100022.7749,483520.9,0,599452,0,5632118.985,17079213.67,38986717.83,25450378,55587244.59,49916504.41,192652177.5,
31-Oct-25,0,0,0,0,0,0,0,0,0,0,0,0,5642258.969,17260401.85,39302427.22,25527087.55,56070765.49,50515956.41,194318897.5,
7-Nov-25,0,0,0,0,0,0,0,0,0,0,0,0,5446060.969,17260401.85,39302427.22,25527087.55,56070765.49,50515956.41,194122699.5,
14-Nov-25,0,0,0,0,0,0,0,0,0,0,0,0,5446060.969,17260401.85,39302427.22,25527087.55,56070765.49,50515956.41,194122699.5,
21-Nov-25,0,0,0,0,0,0,0,0,0,0,0,0,5446060.969,17260401.85,39302427.22,25527087.55,56070765.49,50515956.41,194122699.5,
28-Nov-25,0,0,0,0,0,0,0,0,0,0,0,0,5490086.438,17560334.4,39808861.92,25861620.85,56080618.45,50757626.43,195559148.5,
5-Dec-25,0,0,0,0,0,0,0,0,0,0,0,0,5428307.54,17560334.4,39808861.92,25861620.85,56080618.45,50757626.43,195497369.6,
12-Dec-25,0,0,0,0,0,0,0,0,0,0,0,0,5428307.54,17560334.4,39808861.92,25861620.85,56080618.45,50757626.43,195497369.6,
19-Dec-25,0,0,0,0,0,0,0,0,0,0,0,0,5465116.566,17902465.14,41022707.12,26545976.39,56688203,51209208.27,198833676.5,
26-Dec-25,36809.026,456648.251,342130.741,1292132.072,1213845.198,0,684355.545,0,607584.547,0,451581.843,0,4939742.566,16177941.14,41022707.12,26545976.39,56688203,51209208.27,196583778.5,
2-Jan-26,0,0,0,0,0,0,0,0,0,0,0,0,4939742.566,16177941.14,41022707.12,26545976.39,56688203,51209208.27,196583778.5,
9-Jan-26,0,0,0,0,0,0,0,0,0,0,0,0,4939742.566,16177941.14,41022707.12,26545976.39,56688203,51209208.27,196583778.5,
