Date,Notes_and_Coins,Positive_Current_Acs,TBs_Holdings,Term_Deposits,Total_Assets,Annual_Change_%,Required_Ratio_%,Actual_Ratio_%,Required_Ratio_%,Actual_Ratio_%,Total_Reserves
27-Feb-2024,3650050.905,468355.352,26766790.51,0,30885196.76,-14.33710609,6,98.58484693,26,26.14699283,24747881.34
28-Feb-2024,3650050.905,667585.4412,26766790.51,0,31084426.85,-12.08623614,6,98.69934229,26,26.14699283,24747881.34
29-Feb-2024,3650050.905,1184882.306,26766790.51,0,31601723.72,-8.881961684,6,99.26213228,26,26.14699283,24747881.34
1-Mar-2024,3650050.905,1269871.629,26766790.51,0,31686713.04,-10.16336623,6,99.65153575,26,26.40587018,24747881.34
4-Mar-2024,3357552.347,1522831.942,25789396.32,0,30669780.61,-12.46762589,6,97.32718729,26,25.36425755,24703913.17
5-Mar-2024,3357552.347,1345506.826,25789396.32,0,30492455.5,-11.65901511,6,87.69690379,26,25.90835023,24703913.17
6-Mar-2024,3357552.347,1263317.179,25789396.32,0,30410265.85,-9.392326136,6,87.84020602,26,25.90835023,24703913.17
7-Mar-2024,3357552.347,963832.7398,25789396.32,0,30110781.41,-10.46286281,6,87.16623179,26,26.29370047,24703913.17
11-Mar-2024,3191508.931,447134.8973,25147685.16,0,28786328.99,-14.72760273,6,92.51212673,26,25.81150666,24887839.9
13-Mar-2024,3191508.931,1363410.09,25147685.16,0,29702604.18,-13.0395078,6,83.67122392,26,25.81150666,24887839.9
14-Mar-2024,3191508.931,1533825.858,25147685.16,0,29873019.95,-15.92858355,6,84.7180462,26,25.86853547,24887839.9
15-Mar-2024,3191508.931,744226.8098,25147685.16,0,29083420.9,-14.68901352,6,83.4199498,26,25.89197435,24887839.9
18-Mar-2024,3607401.855,1371360.166,24282016.79,0,29260778.82,-14.64046695,6,97.26802973,26,26.07625786,24803678.72
19-Mar-2024,3607401.855,1500285.076,24282016.79,0,29389703.73,-15.04669022,6,87.57379712,26,26.02238597,24803678.72
20-Mar-2024,3607401.855,1681290.35,24282016.79,0,29570709,-14.1366996,6,87.63455375,26,25.96228711,24803678.72
21-Mar-2024,3607401.855,1350648.255,24282016.79,0,29240066.9,-14.46570401,6,87.16834299,26,24.49299179,24803678.72
22-Mar-2024,3607401.855,1910641.222,24282016.79,0,29800059.87,-12.29572333,6,87.49342906,26,26.16969999,24803678.72
25-Mar-2024,3916069.078,2654196.497,23516916.79,0,30087182.37,-15.98958103,6,100.1254523,26,26.15559997,24805970.38
26-Mar-2024,3916069.078,2396347.177,23516916.79,0,29829333.05,-13.12443887,6,89.85504477,26,26.15559997,24805970.38
27-Mar-2024,3916069.078,2419659.533,23516916.79,0,29852645.4,-16.94406838,6,89.62671951,26,26.15559997,24805970.38
28-Mar-2024,3916069.078,1181419.735,23516916.79,0,28614405.61,-18.94681664,6,88.52906502,26,27.01015508,24805970.38
2-Apr-2024,3558994.509,2888495.579,23003826.88,0,29451316.96,-16.71099441,6,93.40010071,26,27.86878468,25165787.07
3-Apr-2024,3558994.509,2741704.642,23003826.88,0,29304526.03,-15.36135782,6,91.29214853,26,24.79667617,25165787.07
4-Apr-2024,3558994.509,2321287.878,23003826.88,0,28884109.26,-16.93203088,6,91.14336015,26,24.79667617,25165787.07
5-Apr-2024,3558994.509,1844637.349,23003826.88,0,28407458.74,-17.51888778,6,90.03309153,26,25.08856015,25165787.07
8-Apr-2024,3699872.808,1708731.499,22364726.88,0,27773331.18,-18.9653248,6,106.6142238,26,26.91453945,24595477.21
9-Apr-2024,3699872.808,1518192.044,22364726.88,0,27582791.73,-19.5212647,6,105.964175,26,26.94351459,24595477.21
10-Apr-2024,3699872.808,891503.4099,22364726.88,0,26956103.1,-20.87734157,6,106.0916419,26,26.94351459,24595477.21
11-Apr-2024,3699872.808,934281.5969,22364726.88,0,26998881.28,-21.26718963,6,106.3825553,26,26.94351459,24595477.21
12-Apr-2024,3699872.808,818226.456,22364726.88,0,26882826.14,-19.92380911,6,106.0269007,26,26.94351459,24595477.21
15-Apr-2024,3965809.721,1017718.949,22033779.05,0,27017307.72,-19.38913809,6,107.5213112,26,26.98061928,23631371.4
16-Apr-2024,3965809.721,812389.7761,22033779.05,0,26811978.55,-19.0783251,6,107.5878997,26,26.917372,23631371.4
17-Apr-2024,3965809.721,936041.3278,22033779.05,0,26935630.1,-17.94095319,6,107.5883704,26,26.917372,23631371.4
18-Apr-2024,3965809.721,828716.9443,22033779.05,0,26828305.72,-19.07181111,6,107.2172507,26,26.92254776,23631371.4
19-Apr-2024,3965809.721,664597.5534,22033779.05,0,26664186.33,-19.55029778,6,106.7924818,26,26.93196024,23631371.4
22-Apr-2024,3814139.496,620008.6502,21953046.65,0,26387194.8,-24.12774864,6,110.6686119,26,27.08189449,23598061.51
23-Apr-2024,3814139.496,1093095.861,21953046.65,0,26860282.01,-21.3381312,6,113.9692835,26,26.30373181,23598061.51
24-Apr-2024,3814139.496,1014188.618,21953046.65,0,26781374.77,-36.60788875,6,116.9341523,26,27.05675817,23598061.51
25-Apr-2024,3814139.496,1302337.444,21953046.65,0,27069523.59,-21.58220199,6,117.9249676,26,27.31317897,23598061.51
26-Apr-2024,3814139.496,1311573.846,21953046.65,0,27078760,-21.00518459,6,117.5219867,26,28.05059065,23598061.51
30-Apr-2024,3520458.398,887113.1936,21841672.87,0,26249244.46,-22.00901269,6,78.48295162,26,26.05064144,24517667.31
2-May-2024,3520458.398,964619.6056,21841672.87,0,26326750.87,-26.55878597,6,78.52159812,26,26.05064144,24517667.31
3-May-2024,3520458.398,704732.2997,21841672.87,0,26066863.57,-28.76660197,6,77.93293679,26,26.28520948,24517667.31
6-May-2024,3323658.137,913192.6818,22174517.87,0,26411368.69,-21.24783362,6,91.46537887,26,25.47337964,26379767.83
7-May-2024,3323658.137,728004.205,22174517.87,0,26226180.21,-24.50928617,6,91.3373476,26,25.14648952,26379767.83
8-May-2024,3323658.137,544160.2152,22174517.87,0,26042336.22,-23.90207593,6,90.81039067,26,25.5121643,26379767.83
9-May-2024,3323658.137,434018.6769,22174517.87,0,25932194.68,-26.43571226,6,90.73714487,26,25.5121643,26379767.83
10-May-2024,3323658.137,304900.2337,22174517.87,0,25803076.24,-25.55183638,6,90.22677119,26,25.55323264,26379767.83
13-May-2024,3508634.327,523185.6233,21154740.22,0,25186560.17,-29.33431549,6,103.3146973,26,26.90581462,24259046.32
14-May-2024,3508634.327,466374.2751,21154740.22,0,25129748.82,-30.24262517,6,102.2206025,26,26.90581462,24259046.32
15-May-2024,3508634.327,386876.6837,21154740.22,0,25050251.23,-31.09691225,6,103.2650542,26,26.90581462,24259046.32
16-May-2024,3508634.327,425594.7304,21154740.22,0,25088969.27,-26.40761974,6,102.5626347,26,26.77694895,24259046.32
17-May-2024,3508634.327,236704.179,21154740.22,0,24900078.72,-32.24039422,6,102.1801479,26,26.91043939,24259046.32
20-May-2024,3756641.687,232806.2281,20975989.16,0,24965437.08,-28.46696633,6,100.6454665,26,26.60612355,23852679.43
21-May-2024,3756641.687,337105.9458,20975989.16,0,25069736.8,-29.66760057,6,100.3421254,26,26.85549007,23852679.43
22-May-2024,3756641.687,362339.2735,20975989.16,0,25094970.12,-26.31358699,6,100.3342973,26,26.85549007,23852679.43
23-May-2024,3756641.687,384301.6104,20975989.16,0,25116932.46,-28.77490972,6,100.0746805,26,26.85549007,23852679.43
24-May-2024,3756641.687,423505.3717,20975989.16,0,25156136.22,-32.45868803,6,100.1619152,26,26.86839757,23852679.43
27-May-2024,3895811.823,526488.9972,20334984.16,0,24757284.98,-33.5295574,6,116.1879444,26,26.46375931,24321963.81
28-May-2024,3895811.823,593665.7308,20334984.16,0,24824461.72,-34.91629629,6,116.0360317,26,26.46375931,24321963.81
29-May-2024,3895811.823,786630.8721,20334984.16,0,25017426.86,-33.78304014,6,116.9933523,26,26.46375931,24321963.81
30-May-2024,3895811.823,1175434.461,20334984.16,0,25406230.45,-35.70602317,6,116.1457203,26,26.40762248,24321963.81
31-May-2024,3895811.823,888561.8638,20334984.16,0,25119357.85,-30.3689108,6,115.8621255,26,26.7660349,24321963.81
3-Jun-2024,3415262.769,563524.2068,19905328.66,0,23884115.64,-35.48730183,6,106.3214926,26,26.23705083,24602847.38
4-Jun-2024,3415262.769,851188.1087,19905328.66,0,24171779.54,-30.25292886,6,106.9612689,26,26.23705083,24602847.38
5-Jun-2024,3415262.769,515075.5961,19905328.66,0,23835667.03,-38.39284603,6,106.5638596,26,26.23705083,24602847.38
6-Jun-2024,3415262.769,612819.673,19905328.66,0,23933411.1,-38.9008115,6,106.6428768,26,18.41869514,24602847.38
7-Jun-2024,3415262.769,432028.9182,19905328.66,0,23752620.35,-38.4865325,6,107.1873224,26,18.41869514,24602847.38
10-Jun-2024,3647159.622,200929.8144,20260409.02,0,24108498.46,-38.11294074,6,126.3175823,26,26.65085596,24886357.69
11-Jun-2024,3647159.622,224540.5772,20260409.02,0,24132109.22,-37.94400638,6,126.2205003,26,26.65085596,24886357.69
12-Jun-2024,3647159.622,407971.3812,20260409.02,0,24315540.02,-36.25813743,6,126.5177894,26,26.80207701,24886357.69
13-Jun-2024,3647159.622,236638.0251,20260409.02,0,24144206.67,-35.82709548,6,126.3333066,26,26.65085596,24886357.69
14-Jun-2024,3647159.622,1489236.417,19905328.66,0,25041724.7,-27.72752529,6,124.9131158,26,26.80917704,24886357.69
17-Jun-2024,3647159.622,200929.8144,20260409.02,0,24108498.46,-36.05018666,6,126.3175823,26,26.65085596,24886357.69
18-Jun-2024,3647159.622,224540.5772,20260409.02,0,24132109.22,-35.07962589,6,126.2205003,26,26.65085596,24886357.69
19-Jun-2024,3647159.622,407971.3812,20260409.02,0,24315540.02,-37.97395899,6,126.5177894,26,26.80207701,24886357.69
20-Jun-2024,3647159.622,236638.0251,20260409.02,0,24144206.67,-31.86289261,6,126.3333066,26,26.65085596,24886357.69
21-Jun-2024,3647159.622,1489236.417,19905328.66,0,25041724.7,-34.63625235,6,124.9131158,26,26.80917704,24886357.69
24-Jun-2024,3564327.51,4256749.089,18000991.16,0,25822067.75,-31.11771091,6,155.5913995,26,27.40723093,24491823.32
25-Jun-2024,3564327.51,3309608.849,18000991.16,0,24874927.51,-32.44180513,6,155.3106363,26,27.29913758,24491823.32
26-Jun-2024,3564327.51,4866724.569,18000991.16,0,26432043.23,-29.69447285,6,155.6178763,26,27.29913758,24491823.32
27-Jun-2024,3564327.51,4849830.453,18000991.16,0,26415149.12,-30.83498908,6,154.1607127,26,27.34817422,24491823.32
28-Jun-2024,3564327.51,6731623.146,18000991.16,0,28296941.81,-26.15555909,6,159.4826478,26,27.71982651,24491823.32
3-Jul-2024,4058674.641,3515841.095,12366172.91,0,19940688.64,-45.59212229,6,122.6257572,26,26.89573409,24724301.32
4-Jul-2024,4058674.641,4718423.541,17013415.05,0,25790513.23,-29.33968018,6,131.7254439,26,26.77268455,24724301.32
5-Jul-2024,4058674.641,6129549.477,19318856.68,0,29507080.8,-17.05453015,6,130.4625035,26,26.96106084,24724301.32
8-Jul-2024,3810310.637,6167255.608,17895830.16,0,27873396.4,-20.96347996,6,121.6545181,26,29.1904746,23219439.62
9-Jul-2024,3810310.637,3423103.902,17895830.16,0,25129244.69,-27.93995115,6,119.4364081,26,29.1904746,23219439.62
10-Jul-2024,3810310.637,2691623.304,17895830.16,0,24397764.1,-31.32747071,6,118.4552292,26,29.20404616,23219439.62
11-Jul-2024,3810310.637,1643595.311,17895830.16,0,23349736.1,-31.44686829,6,116.2159909,26,29.20404616,23219439.62
12-Jul-2024,3810310.637,2718832.569,17895830.16,0,24424973.36,-28.97886379,6,117.3157544,26,29.26413166,23219439.62
15-Jul-2024,4311745.884,2964203.944,18214081.9,0,25490031.72,-28.42237674,6,132.2546822,26,26.84765559,25701803.02
16-Jul-2024,4311745.884,2456749.986,18214081.9,0,24982577.77,-29.06040805,6,131.3225329,26,26.78605046,25701803.02
17-Jul-2024,4311745.884,2656819.146,18214081.9,0,25182646.92,-27.02490141,6,131.0112982,26,26.78605046,25701803.02
18-Jul-2024,4311745.884,2877022.833,18214081.9,0,25402850.61,-27.32148257,6,131.6800701,26,26.78605046,25701803.02
19-Jul-2024,4311745.884,2315365.447,18214081.9,0,24841193.23,-26.71127104,6,130.9431327,26,26.99008456,25701803.02
22-Jul-2024,4260157.82,3889169.445,18044264.95,0,26193592.21,-22.72130155,6,153.3771892,26,27.27505929,24318514.96
23-Jul-2024,4260157.82,4942542.056,18044264.95,0,27246964.83,-19.90714539,6,154.9588872,26,27.27505929,24318514.96
24-Jul-2024,4260157.82,5319354.12,18044264.95,0,27623776.89,-19.0374938,6,155.930447,26,27.27505929,24318514.96
25-Jul-2024,4260157.82,5473946.326,18044264.95,0,27778369.1,-18.10434434,6,156.3608753,26,27.27505929,24318514.96
26-Jul-2024,4260157.82,2345887.359,18044264.95,0,24650310.13,-27.72345902,6,154.518014,26,26.16689791,24318514.96
29-Jul-2024,4268022.426,1596409.251,17952712,0,23817143.68,-29.7109163,6,145.9518268,26,26.53058865,25509932.94
30-Jul-2024,4268022.426,4439882.496,17952712,0,26660616.92,-22.42985616,6,148.5596403,26,26.51526114,25509932.94
31-Jul-2024,4268022.426,5646243.857,17952712,0,27866978.28,-19.15744941,6,151.1860093,26,26.51526114,25509932.94
1-Aug-2024,4268022.426,4591601.855,17952712,0,26812336.28,-20.33254815,6,150.5871585,26,26.91352983,25509932.94
2-Aug-2024,4268022.426,4026190.403,17952712,0,26246924.83,-23.04206607,6,149.7403559,26,26.23234815,25509932.94
5-Aug-2024,3927782.053,4026190.403,17786656.4,0,25740628.86,-24.03433255,6,114.1161883,26,26.68676772,25301467.51
6-Aug-2024,3927782.053,3954938.35,17786656.4,0,25669376.81,-25.31390939,6,114.1505139,26,26.53499063,25301467.51
7-Aug-2024,3927782.053,4495082.33,17786656.4,0,26209520.79,-23.31618765,6,113.3963502,26,26.53499063,25301467.51
8-Aug-2024,3927782.053,4771530.331,17786656.4,0,26485968.79,-18.48777563,6,115.2562973,26,26.53499063,25301467.51
9-Aug-2024,3927782.053,2692801.591,17786656.4,0,24407240.05,-25.85127904,6,112.4470173,26,25.47862772,25301467.51
12-Aug-2024,4290228.042,3163284.308,17670109,0,25123621.34,-23.47745121,6,143.6132929,26,26.38789687,25561206.06
13-Aug-2024,4290228.042,2155883.883,17670109,0,24116220.92,-32.61577448,6,140.9494742,26,26.38789687,25561206.06
14-Aug-2024,4290228.042,2161540.907,17670109,0,24121877.94,-31.80214352,6,141.2300957,26,26.38789687,25561206.06
15-Aug-2024,4290228.042,2271322.866,17670109,0,24231659.9,-33.96172744,6,141.632632,26,26.38789687,25561206.06
16-Aug-2024,4290228.042,2950628.801,17670109,0,24910965.84,-31.86564003,6,142.3888252,26,25.37084076,25561206.06
19-Aug-2024,4379244.664,3427542.312,17780875.82,0,25587662.8,-29.26261487,6,144.94,26,26.27,25510604.85
20-Aug-2024,4379244.664,2438649.132,17780875.82,0,24598769.62,-31.72205506,6,142.92,26,26.22,25510604.85
21-Aug-2024,4379244.664,4136066.989,17780875.82,0,26296187.47,-26.95579712,6,144.84,26,26.21,25510604.85
22-Aug-2024,4379244.664,4049517.494,17780875.82,0,26209637.98,-25.28479411,6,144.29,26,26.64,25510604.85
23-Aug-2024,4379244.664,5420278.083,17780875.82,0,27580398.57,-17.24637006,6,146.36,26,25.92,25510604.85
26-Aug-2024,4419595.622,2695825.641,17395272.07,0,24510693.33,-32.47778097,6,114.9347189,26,26.27337913,25486671.33
27-Aug-2024,4419595.622,3934576.194,17395272.07,0,25749443.89,-25.65076344,6,117.2461842,26,26.23093924,25486671.33
28-Aug-2024,4419595.622,3560207.863,17395272.07,0,25375075.56,-25.06602475,6,116.0249315,26,26.22251382,25486671.33
29-Aug-2024,4419595.622,4338042.617,17395272.07,0,26152910.31,-26.34119077,6,124.4261061,26,25.41467335,25486671.33
30-Aug-2024,4419595.622,4735736.55,17395272.07,0,26550604.24,-21.27505145,6,106.4740456,26,25.61904821,25486671.33
2-Sep-2024,3684248.404,2433837.463,18424298.89,0,24542384.75,-30.69231637,6,119.1171393,26,26.06067132,26051408.84
3-Sep-2024,3684248.404,3555654.103,18424298.89,0,25664201.39,-28.03879378,6,119.4572118,26,26.06067132,26051408.84
4-Sep-2024,3684248.404,4814003.832,18424298.89,0,26922551.12,-26.7978962,6,119.1672013,26,26.06067132,26051408.84
5-Sep-2024,3684248.404,4416823.654,18424298.89,0,26525370.94,-27.82342225,6,118.2292167,26,27.21190339,26051408.84
6-Sep-2024,3684248.404,4570295.547,18424298.89,0,26678842.84,-28.66997633,6,117.710411,26,27.0083562,26051408.84
9-Sep-2024,3702944.916,3593290.596,18274615.9,0,25570851.41,-32.66902564,6,83.79552977,26,26.27323731,25951560.54
10-Sep-2024,3702944.916,2861672.099,18274615.9,0,24839232.92,-36.1826791,6,83.2889103,26,26.15464956,25951560.54
11-Sep-2024,3702944.916,2744847.529,18274615.9,0,24722408.35,-34.74059736,6,82.65426576,26,26.15464956,25951560.54
12-Sep-2024,3702944.916,3153419.55,18274615.9,0,25130980.37,-33.15511756,6,83.68625689,26,26.15464956,25951560.54
13-Sep-2024,3702944.916,3746452.872,18274615.9,0,25724013.69,-32.64464721,6,85.12016854,26,24.88296489,25951560.54
16-Sep-2024,3800357.25,4320940.373,18750607.18,0,26871904.81,-29.874373,6,86.00547288,26,26.25437529,25736510.05
17-Sep-2024,3800357.25,4429741.431,18750607.18,0,26980705.86,-28.99991059,6,85.18856395,26,26.25437529,25736510.05
18-Sep-2024,3800357.25,4375285.344,18750607.18,0,26926249.78,-26.87988841,6,85.72020356,26,26.25437529,25736510.05
19-Sep-2024,3800357.25,4010565.862,18750607.18,0,26561530.29,-25.18241216,6,85.9559471,26,26.25437529,25736510.05
20-Sep-2024,3800357.25,5151486.675,18750607.18,0,27702451.11,-23.59697533,6,86.77095408,26,25.90642588,25736510.05
23-Sep-2024,3752348.663,5403753.463,18514777.18,0,27670879.31,-24.27765989,6,93.96946166,26,26.71621185,26159285.7
24-Sep-2024,3752348.663,6743969.775,18514777.18,0,29011095.62,-20.65847534,6,94.39898702,26,26.71621185,26159285.7
25-Sep-2024,3752348.663,6934058.823,18514777.18,0,29201184.67,-21.39892561,6,94.61285753,26,26.71621185,26159285.7
26-Sep-2024,3752348.663,6843797.063,18514777.18,0,29110922.91,-20.03251569,6,94.76505901,26,26.7195071,26159285.7
27-Sep-2024,3752348.663,6442603.085,18514777.18,0,28709728.93,-21.59488649,6,95.04188729,26,26.58788545,26159285.7
30-Sep-2024,3781067.472,4811153.21,18645862.64,0,27238083.32,-22.3864887,6,91.67449526,26,26.27102289,27126645.58
1-Oct-2024,3781067.472,5341129.748,18646787.64,0,27768984.86,-19.58380285,6,92.53259932,26,26.28707348,27126645.58
2-Oct-2024,3781067.472,5653163.47,18663777.18,0,28098008.12,-18.34181055,6,92.3419039,26,26.28707348,27126645.58
3-Oct-2024,3781067.472,5387542.352,18613777.18,0,27782387.01,-22.30609033,6,92.31542555,26,26.28707348,27126645.58
4-Oct-2024,3781067.472,4945240.971,18514777.18,0,27241085.63,-23.37947431,6,91.24805068,26,25.99490826,27126645.58
7-Oct-2024,3440483.452,4798618.327,13310219,0,21549320.78,-37.92074873,6,93.58727658,26,26.6110053,26917379.98
8-Oct-2024,3440483.452,4953381.383,12703424.4,0,21097289.23,-40.00714873,6,91.96995914,26,26.6110053,26917379.98
9-Oct-2024,3440483.452,5014076.744,13177637.66,0,21632197.86,-38.97635538,6,90.21803518,26,26.69425025,26917379.98
10-Oct-2024,3440483.452,4575121.249,19354958.8,0,27370563.5,-13.79612167,6,100.3709249,26,26.69425025,26917379.98
11-Oct-2024,3440483.452,2477868.901,19354958.8,0,25273311.15,-30.95282511,6,97.94383085,26,25.83806991,26917379.98
14-Oct-2024,3565559.571,3502358.773,13747741.63,0,20815659.98,-44.33573713,6,99.6169829,26,26.21471752,26413574.16
15-Oct-2024,3565559.571,3943097.887,12795292.26,0,20303949.71,-36.05249629,6,96.82282607,26,26.21471752,26413574.16
16-Oct-2024,3565559.571,3940415.728,12934772.26,0,20440747.56,-42.91170932,6,97.20168464,26,26.21471752,26413574.16
17-Oct-2024,3565559.571,4302813.25,19367388.79,0,27235761.62,-25.83827409,6,108.354385,26,26.21471752,26413574.16
21-Oct-2024,3908917.271,2886684.156,19194088.79,0,25989690.22,-24.16085054,6,123.9792501,26,26.72571072,26101640.44
22-Oct-2024,3908917.271,4536651.392,19194088.79,0,27639657.46,-20.83944874,6,125.6039326,26,26.72571072,26101640.44
23-Oct-2024,3908917.271,5497322.018,19194088.79,0,28600328.08,-21.27892918,6,129.1758894,26,26.72571072,26101640.44
25-Oct-2024,3908917.271,5884622.236,19194088.79,0,28987628.3,-20.38434846,6,127.9468068,26,26.67311371,26101640.44
28-Oct-2024,4488094.655,6411555.521,13525806.92,0,24425457.09,-32.88708287,6,88.57821088,26,26.19512605,26101640.44
29-Oct-2024,4488094.655,5186501.532,13536329.73,0,23210925.92,-34.91267381,6,91.31749519,26,26.09033281,26101640.44
30-Oct-2024,4488094.655,5845635.97,10322195.01,0,20655925.63,-39.85202923,6,84.21001132,26,26.09033281,26101640.44
31-Oct-2024,4488094.655,8763305.381,13617668.06,0,26869068.09,-22.12468719,6,88.70739763,26,26.09033281,26101640.44
1-Nov-2024,4488094.655,9241991.399,13817418.06,0,27547504.11,-23.89140849,6,91.56565353,26,26.09723092,26101640.44
4-Nov-2024,4061486.589,8276352.938,14258011.33,0,26595850.86,-24.42804719,6,90.18557301,26,26.09796694,27074167.02
5-Nov-2024,4061486.589,7857189.21,14116011.33,0,26034687.13,-27.6713952,6,89.49865389,26,26.09796694,27074167.02
6-Nov-2024,4061486.589,8324052.326,14116011.33,0,26501550.25,-20.91650667,6,90.13259899,26,26.05891102,27074167.02
7-Nov-2024,4061486.589,6070099.457,14169961.33,0,24301547.38,-27.96533626,6,90.51122325,26,26.22175355,27074167.02
8-Nov-2024,4061486.589,6687708.413,14340811.33,0,25090006.33,-25.96032266,6,89.63589229,26,26.22024812,27074167.02
11-Nov-2024,3965371.006,5293283.961,14474884.22,0,23733539.18,-29.25693053,6,113.0613631,26,26.85360204,27776045.56
12-Nov-2024,3965371.006,5088279.62,14486134.22,0,23539784.84,-28.84667694,6,113.1906569,26,26.85360204,27776045.56
13-Nov-2024,3965371.006,5173517.891,14524860.22,0,23663749.11,-26.67623982,6,112.8668864,26,26.85360204,27776045.56
14-Nov-2024,3965371.006,5628461.346,14396405.43,0,23990237.78,-33.11783579,6,111.8320603,26,26.85360204,27776045.56
15-Nov-2024,3965371.006,3635284.429,15176877.56,0,22777533,-31.10253639,6,115.7288549,26,26.20865282,27776045.56
18-Nov-2024,4284606.335,3174292.499,16026586.68,0,23485485.52,-29.27181731,6,110.444086,26,26.62622107,27695614.92
19-Nov-2024,4284606.335,2182632.755,15986688.05,0,22453927.14,-31.67665417,6,108.1148709,26,26.62622107,27695614.92
20-Nov-2024,4284606.335,2321353.988,15619833.24,0,22225793.57,-33.50230436,6,107.6480635,26,26.62622107,27695614.92
21-Nov-2024,4284606.335,2480400.007,15832144.56,0,22597150.9,-31.75426238,6,108.4349748,26,26.62622107,27695614.92
22-Nov-2024,4284606.335,3762386.574,15142489.54,0,23189482.45,-30.77377329,6,108.8686575,26,26.34051834,27695614.92
25-Nov-2024,4485505.686,4303282.823,15856252.14,1350000,25995040.65,-20.45584011,6,90.6777851,26,26.3971716,27155121.46
26-Nov-2024,4485505.686,3995457.966,16251777.22,0,24732740.88,-24.54967684,6,89.34644784,26,26.20414076,27155121.46
27-Nov-2024,4485505.686,3594557.051,16443396.75,0,24523459.49,-26.01736941,6,91.55126611,26,26.20414076,27155121.46
28-Nov-2024,4485505.686,3452855.79,16463575.36,0,24401936.84,-25.94038405,6,91.85607148,26,26.47220164,27155121.46
29-Nov-2024,4485505.686,4048270.93,16355428.91,0,24889205.53,-23.82816106,6,92.88212163,26,25.617101,27155121.46
2-Dec-2024,3903704.356,5221452.956,15750724.32,0,24875881.63,-27.74750307,6,85.78377523,26,26.12467063,27349623.97
3-Dec-2024,3903704.356,3672196.184,16337960.13,0,23913860.67,-28.40422314,6,84.79014318,26,26.12472469,27349623.97
4-Dec-2024,3903704.356,4177402.487,16532417.88,0,24613524.72,-25.29821708,6,85.46186444,26,26.12472469,27349623.97
5-Dec-2024,3903704.356,4511231.079,16496836.07,0,24911771.51,-23.7590993,6,82.34031867,26,26.26545763,27349623.97
6-Dec-2024,3903704.356,5208198.348,16444056.04,0,25555958.75,-25.77220544,6,82.60095606,26,26.74612655,27349623.97
9-Dec-2024,4005298.564,5216505.636,16050572.5,700000,25972376.7,-22.24122604,6,82.60095606,26,26.11773564,27396983.86
10-Dec-2024,4005298.564,3284685.529,15886068.54,2725000,25901052.63,-23.83629346,6,82.60095606,26,26.11773564,27396983.86
11-Dec-2024,4005298.564,2467155.833,15860077.18,2890000,25222531.57,-27.25736308,6,82.60095606,26,26.11773564,27396983.86
12-Dec-2024,4005298.564,3639588.161,15860077.18,1900000,25404963.9,-25.65784852,6,82.60095606,26,26.11773564,27396983.86
13-Dec-2024,4005298.564,3313159.424,15530322.09,2250000,25098780.07,-25.61593032,6,82.60095606,26,25.35533767,27396983.86
16-Dec-2024,4445876.591,4391754.479,15918402.57,1200000,25956033.64,-22.25432861,6,74.54692896,26,26.16976166,27342618
17-Dec-2024,4445876.591,3741444.78,16070704.57,0,24258025.94,-28.66771883,6,73.20487894,26,26.22585507,27342618
18-Dec-2024,4445876.591,4223812.872,16060704.57,0,24730394.03,-28.67670445,6,72.87672064,26,26.22585507,27342618
19-Dec-2024,4445876.591,2545647.138,16266664.57,0,23258188.3,-31.93992465,6,72.00678072,26,26.23147818,27342618
20-Dec-2024,4445876.591,2017673.339,16211396.05,0,22674945.98,-32.799333,6,71.87256064,26,25.4266577,27342618
23-Dec-2024,4602420.624,4500882.362,14590585.82,800000,24493888.8,-24.65262291,6,81.5175356,26,26.44191493,27550610.8
24-Dec-2024,4602420.624,4569145.035,14740892.33,0,23912457.99,-26.17232689,6,82.76592957,26,26.43172683,27550610.8
26-Dec-2024,4602420.624,4258848.099,14722280.72,1260000,24843549.44,-23.17030076,6,83.73137578,26,26.43172683,27550610.8
27-Dec-2024,4602420.624,6384727.422,14245730.32,1500000,26732878.36,-17.67865192,6,82.9952171,26,25.85692062,27550610.8
30-Dec-2024,4298733.425,7376272.016,15961062.66,300000,27936068.1,-16.06567641,6,91.11335474,26,26.8443552,27408773.45
31-Dec-2024,4298733.425,9541929.597,15324302.66,0,29164965.68,-16.57563395,6,100.462535,26,26.8443552,27408773.45
2-Jan-2025,4298733.425,5592587.281,15302302.66,4080000,29273623.37,-19.61955128,6,98.46629165,26,28.41796392,27408773.45
3-Jan-2025,4298733.425,5004553.871,14950302.66,2230000,26483589.96,-26.58019303,6,96.75355629,26,27.62810659,27408773.45
6-Jan-2025,3986723.658,5485147.911,14831746.4,2730000,27033617.96,-21.81336301,6,54.4426074,26,26.08642151,28189693.06
7-Jan-2025,3986723.658,5449751.909,14833302.66,2430000,26699778.23,-25.77675498,6,54.82787025,26,26.08642151,28189693.06
8-Jan-2025,3986723.658,5416401.507,14609620.99,3980000,27992746.15,-19.12773792,6,56.17275963,26,26.08642151,28189693.06
9-Jan-2025,3986723.658,5500986.995,14767775.99,6130000,30385486.65,-18.03250812,6,58.66915344,26,26.08642151,28189693.06
10-Jan-2025,3986723.658,4450189.85,14780087.39,6120000,29337000.89,-16.7998643,6,58.20499391,26,25.957816,28189693.06
13-Jan-2025,4205374.312,4767166.976,15182551.97,0,24155093.26,-22.90347476,6,55.02092632,26,26.15497145,27872830.19
